ID;CREDIT;GENDER;EDUCATION;MARRIAGE;AGE;PAY_1;PAY_2;DEFAULT
688;170000;0;2;2;27;10000;7000;0
689;140000;1;1;1;40;4426;4580;0
690;80000;1;2;2;32;1522;1548;0
691;150000;1;2;2;35;54340;0;0
692;170000;1;2;2;27;0;0;0
693;200000;0;2;1;29;4500;5000;1
694;70000;1;1;2;30;2250;4500;0
695;320000;1;2;1;37;14328;5439;0
696;150000;0;1;2;29;0;0;0
697;50000;0;1;1;34;7511;1000;0
698;90000;0;2;2;34;0;0;0
699;280000;1;1;1;41;35752;3955;0
700;300000;0;1;2;31;750;0;0
701;400000;0;2;2;40;0;1524;0
702;200000;0;1;1;27;0;7384;0
703;10000;0;3;2;22;0;0;1
704;50000;0;2;0;30;2000;1000;1
705;30000;0;2;0;22;0;0;0
706;50000;1;1;2;26;1500;1200;1
707;50000;1;2;1;38;2000;2000;0
708;30000;0;3;1;46;0;1000;0
709;20000;1;2;2;24;0;0;0
710;20000;1;2;2;49;368;376;0
711;50000;1;1;0;49;780;1000;0
712;30000;0;2;1;42;1000;1909;0
713;360000;0;1;1;30;2000;319;0
714;170000;1;2;1;42;0;0;0
715;400000;0;1;2;31;1256;0;0
716;50000;0;2;1;49;1500;2000;0
717;160000;0;2;2;27;3500;4000;0
718;70000;0;2;1;33;1000;25;1
719;150000;0;1;1;35;0;0;0
720;80000;0;2;2;48;2000;5000;0
721;30000;0;2;2;22;1000;3352;0
722;10000;1;2;2;22;500;1500;1
723;180000;0;1;2;27;3333;3333;0
724;320000;1;1;1;47;316;8420;0
725;80000;0;2;2;34;2000;0;0
726;10000;1;2;1;45;0;400;1
727;360000;0;2;2;39;222;5355;0
728;450000;1;2;2;33;0;0;0
729;330000;0;2;2;29;5000;8875;0
730;60000;1;1;2;29;1000;0;1
731;50000;0;3;2;26;297;1000;0
732;200000;1;2;1;38;5000;5000;0
733;120000;1;1;2;34;0;0;0
734;160000;0;1;1;37;316;632;0
735;110000;1;2;1;57;3009;1725;0
736;70000;0;3;1;50;640;663;0
737;150000;0;3;2;28;3410;4000;0
738;610000;0;1;2;31;2150;50000;0
739;110000;0;1;2;25;3144;3238;0
740;80000;0;2;2;25;0;816;1
741;170000;0;2;1;33;3000;3000;0
742;110000;0;1;2;30;0;0;0
743;140000;0;1;1;51;1941;2073;0
744;70000;1;1;2;51;0;1500;0
745;260000;0;2;1;46;12713;10420;0
746;170000;1;3;2;38;2000;5000;0
747;50000;0;2;1;34;1500;2000;0
748;300000;0;3;1;34;7200;6500;1
749;150000;0;1;2;31;4825;5202;1
750;50000;0;2;2;25;1000;0;1
751;50000;0;2;1;26;1000;1537;0
752;90000;0;1;2;25;1000;0;0
753;50000;1;2;2;26;383;2000;1
754;500000;0;2;2;43;1126;782;0
755;470000;0;2;1;36;285;688;0
756;230000;1;2;2;58;5000;1855;0
757;140000;0;2;2;26;24616;1000;0
758;230000;0;2;1;30;0;7863;1
759;420000;0;2;2;31;3061;2210;0
760;30000;0;2;2;24;1100;1500;0
761;50000;0;2;2;52;920;1700;1
762;140000;0;2;2;24;233;0;0
763;260000;0;2;1;35;0;88348;0
764;90000;0;3;2;29;3113;0;0
765;240000;0;2;1;33;10000;10000;0
766;510000;0;1;2;35;91;69;0
767;110000;0;2;1;35;3000;2000;0
768;210000;0;1;2;28;5000;5000;0
769;220000;1;2;1;40;0;0;0
770;200000;0;1;1;35;2473;0;0
771;360000;0;2;2;53;9769;11114;0
772;260000;1;1;2;44;316;316;0
773;20000;1;2;1;33;501;356;0
774;120000;0;2;1;32;4000;4300;0
775;50000;0;1;2;33;11079;0;0
776;60000;0;1;2;26;15000;9000;0
777;200000;1;1;2;26;3359;4849;0
778;20000;1;2;2;26;0;780;0
779;50000;0;1;1;32;7000;4000;1
780;50000;0;2;2;31;0;36059;0
781;230000;1;1;2;29;3000;0;0
782;50000;1;2;1;27;1180;1316;0
783;100000;0;1;2;28;3100;3200;1
784;210000;0;1;1;42;0;0;1
785;230000;0;2;1;32;6000;0;1
786;500000;0;1;2;26;0;0;0
787;370000;0;1;2;38;1539;1815;0
788;230000;0;1;1;35;11692;10000;0
789;80000;1;2;2;29;2000;359;0
790;60000;0;2;2;29;0;0;0
791;30000;0;2;2;51;928;960;0
792;70000;1;1;2;27;0;0;0
793;410000;1;1;2;32;0;0;0
794;280000;0;3;1;40;0;0;0
795;50000;0;1;1;34;3299;1323;0
796;100000;0;2;1;30;5400;3500;0
797;230000;0;1;2;29;0;0;0
798;50000;0;1;2;22;7900;0;0
799;100000;0;1;2;48;800;0;0
800;210000;0;2;1;35;2444;1342;0
801;400000;1;1;2;37;0;0;0
802;20000;1;2;2;25;500;715;1
803;50000;0;3;1;44;7472;3000;0
804;230000;0;1;2;28;0;0;0
805;220000;1;2;2;29;0;0;0
806;300000;0;1;1;36;0;0;0
807;80000;0;2;2;23;1146;7329;0
808;20000;0;3;2;36;0;1600;1
809;190000;0;1;2;26;1300;2600;0
810;160000;0;2;0;37;891;1000;0
811;120000;0;1;0;44;247;0;0
812;700000;0;1;1;39;326;2016;0
813;140000;0;1;2;24;0;1086;0
814;300000;0;3;1;29;0;5000;0
815;120000;1;3;1;33;2700;2600;1
816;280000;0;2;1;39;5600;6300;0
817;70000;1;3;1;51;1950;1900;1
818;20000;0;3;2;24;0;8402;0
819;150000;0;2;1;45;2605;2605;0
820;60000;1;1;2;30;1000;1000;0
821;200000;0;3;0;51;780;0;0
822;50000;0;2;2;24;1083;1100;1
823;150000;1;2;1;50;0;2000;0
824;20000;0;1;2;22;534;700;0
825;40000;1;1;2;27;2330;2300;1
826;170000;0;2;2;33;0;0;0
827;50000;0;2;1;24;1100;2100;0
828;10000;1;2;2;37;1036;0;0
829;200000;0;2;1;58;0;0;0
830;50000;0;2;1;48;3001;1882;0
831;320000;1;1;2;28;1633;2000;0
832;20000;0;3;1;24;0;0;0
833;470000;0;2;1;27;2021;97441;1
834;230000;0;3;2;30;1252;3659;0
835;20000;0;1;2;23;3000;0;0
836;30000;0;3;2;53;4810;2796;1
837;80000;0;2;2;23;1000;1100;0
838;110000;0;2;1;55;1000;1000;0
839;420000;1;2;1;34;15000;10000;0
840;500000;1;1;1;43;0;0;1
841;80000;0;2;2;22;2000;1000;0
842;350000;0;2;1;31;1750;1703;0
843;30000;0;2;1;32;0;7463;0
844;110000;0;2;2;33;0;0;1
845;500000;1;3;1;39;20000;19586;0
846;490000;0;1;1;38;6027;10722;0
847;300000;0;2;1;34;2100;0;0
848;50000;1;2;0;42;0;1072;1
849;150000;1;3;1;37;512;0;1
850;80000;0;3;1;57;0;0;0
851;40000;0;2;2;23;0;20000;0
852;30000;1;2;2;32;910;1000;0
853;50000;1;1;1;37;0;0;0
854;140000;0;2;2;23;1800;1600;0
855;50000;0;3;2;49;1500;1500;0
856;30000;0;2;2;25;27497;787;0
857;40000;0;1;2;29;0;5000;1
858;100000;0;3;1;43;2000;2500;1
859;130000;1;2;2;29;4464;5000;0
860;20000;0;2;2;27;0;0;0
861;50000;1;1;2;26;0;0;0
862;260000;1;1;1;41;20000;15000;0
863;30000;0;3;2;52;0;0;1
864;10000;0;2;1;31;1000;333;0
865;200000;1;1;2;32;2662;1726;0
866;30000;0;2;1;46;1120;995;0
867;180000;0;2;2;35;0;0;0
868;100000;1;1;2;35;0;0;0
869;140000;0;2;1;39;4000;4000;0
870;290000;0;2;2;34;11016;11088;0
871;20000;0;2;0;52;607;629;0
872;80000;0;3;1;40;1397;2500;0
873;500000;0;3;1;38;2340;11435;0
874;180000;1;1;1;45;5060;2832;0
875;20000;0;3;1;40;390;390;0
876;30000;0;2;1;25;1259;2500;0
877;150000;1;1;2;33;6000;6000;0
878;280000;0;2;2;27;3058;3158;0
879;50000;0;2;1;43;10732;384;0
880;20000;0;2;1;43;700;1800;0
881;200000;1;1;2;30;9363;3232;0
882;210000;0;2;1;49;0;0;1
883;230000;0;1;2;38;4540;4710;0
884;50000;1;3;2;57;1018;1054;0
885;50000;1;3;2;55;1158;1041;1
886;70000;0;2;2;23;3000;3000;0
887;310000;1;1;2;30;1000;1000;0
888;180000;0;2;1;30;13212;6594;0
889;90000;0;2;2;24;407;673;0
890;390000;1;2;2;28;5297;5084;0
891;150000;0;3;1;34;150;150;0
892;400000;1;2;2;37;3;7040;0
893;80000;0;2;1;32;1600;0;0
894;320000;1;1;2;27;3043;3031;0
895;240000;0;2;1;37;0;0;1
896;200000;1;1;2;31;100;100;0
897;110000;1;1;0;55;11300;0;1
898;170000;0;1;2;28;11000;0;1
899;90000;0;3;0;51;1148;0;1
900;200000;1;1;1;36;297;2923;0
901;360000;1;1;2;30;0;0;0
902;140000;0;1;1;36;2971;0;0
903;220000;1;2;2;25;1000;1000;0
904;100000;1;3;1;50;0;0;0
905;80000;0;2;2;40;4000;1777;0
906;30000;0;2;2;27;0;29709;0
907;50000;1;1;2;30;700;0;1
908;120000;0;2;2;26;682;0;0
909;50000;1;1;2;27;2000;2000;0
910;360000;0;1;2;27;39105;54456;0
911;90000;0;1;2;25;1000;4000;0
912;500000;1;1;2;32;10000;79377;0
913;140000;0;3;1;46;3000;3000;0
914;30000;1;3;1;45;0;0;0
915;70000;1;3;1;30;949;1000;0
916;200000;1;1;1;39;0;0;0
917;350000;1;1;1;48;1591;1466;0
918;120000;1;1;2;32;0;0;1
919;240000;1;1;2;46;12000;15000;0
920;90000;0;1;2;23;4000;6000;0
921;260000;0;1;2;33;0;1980;0
922;50000;0;1;2;24;0;1400;0
923;110000;1;1;1;40;5256;5416;0
924;20000;0;1;2;24;796;0;0
925;30000;0;2;2;24;1010;1141;0
926;180000;1;1;2;27;0;0;1
927;20000;1;2;1;46;291;302;0
928;50000;0;2;2;22;1750;717;0
929;180000;0;1;2;36;40420;9210;0
930;200000;1;1;1;34;2366;2947;0
931;260000;0;2;2;24;4000;3835;0
932;320000;1;1;1;60;886;11533;1
933;160000;0;2;2;29;0;892;1
934;30000;1;2;2;32;0;2000;1
935;50000;0;2;1;36;348;512;0
936;50000;1;2;2;30;0;0;0
937;90000;0;2;2;29;2500;2200;0
938;240000;1;1;2;34;41877;0;0
939;180000;0;2;1;32;0;2000;1
940;200000;0;2;1;32;10190;10594;0
941;50000;0;1;2;25;600;3000;0
942;50000;1;2;1;44;1261;1261;0
943;330000;0;1;1;37;5882;0;0
944;80000;0;2;2;24;0;0;1
945;50000;0;2;2;23;2266;3638;0
946;360000;0;1;2;29;1004;646;0
947;240000;0;2;1;37;6700;10000;0
948;50000;1;2;1;59;680;855;0
949;470000;1;2;2;33;40069;25005;0
950;160000;0;3;1;51;2125;1000;0
951;30000;1;1;1;27;2101;148;1
952;80000;0;2;1;32;2900;2900;0
953;500000;0;3;2;42;2085;1130;0
954;180000;1;2;2;39;5818;2628;0
955;110000;0;2;1;46;1719;107591;0
956;160000;1;1;1;41;3000;0;0
957;210000;0;2;2;30;1000;99000;0
958;200000;0;1;1;34;362;0;1
959;350000;1;1;2;35;4027;234;0
960;250000;1;1;2;41;0;23020;1
961;380000;1;1;2;43;0;0;1
962;30000;1;2;2;47;792;0;0
963;200000;1;2;2;31;2000;2000;0
964;30000;1;2;2;30;1000;1000;0
965;50000;1;2;2;24;11139;3009;0
966;500000;1;1;1;36;20020;10017;0
967;30000;1;1;2;28;816;0;0
968;220000;0;1;1;36;1057;990;0
969;20000;0;2;1;27;10000;3011;0
970;180000;0;2;1;32;0;2708;0
971;300000;1;1;1;42;37676;8808;1
972;130000;0;2;1;33;3899;3952;0
973;180000;0;3;1;39;2000;0;1
974;150000;0;1;0;30;0;1380;0
975;140000;1;2;1;30;2700;2600;1
976;50000;0;2;2;22;4000;3000;0
977;20000;1;2;2;25;0;2000;1
978;180000;1;1;2;28;61411;1056;0
979;180000;1;2;2;26;240;504;1
980;150000;0;3;1;54;11000;0;0
981;70000;0;1;2;24;2201;2181;0
982;30000;1;2;2;29;0;0;0
983;500000;1;1;2;36;27365;21570;1
984;60000;1;3;1;49;2500;1800;0
985;50000;0;1;2;23;917;1315;0
986;130000;1;3;2;43;937;4990;1
987;260000;0;2;1;33;3000;40157;0
988;380000;1;3;1;53;0;0;0
989;360000;0;2;2;25;15000;5800;0
990;50000;1;3;1;54;2000;2000;0
991;50000;0;3;1;39;74354;927;0
992;260000;0;1;1;44;803;98;1
993;80000;0;2;2;27;2200;2300;0
994;360000;0;1;2;25;2757;0;1
995;290000;0;1;2;29;0;0;1
996;200000;1;1;2;39;200;60800;0
997;140000;1;1;1;45;3169;1700;0
998;360000;1;1;1;38;0;0;1
999;50000;0;2;2;23;0;390;1
1000;120000;1;2;2;25;3158;3934;0
1001;100000;1;2;1;29;0;100000;0
1002;200000;0;2;1;28;89000;6500;0
1003;90000;0;2;1;40;2256;2274;0
1004;360000;1;1;2;36;0;0;1
1005;150000;0;3;2;30;2612;0;1
1006;140000;1;1;2;29;2580;496;0
1007;200000;0;2;2;36;0;0;0
1008;170000;0;2;1;37;4700;4700;0
1009;30000;1;2;2;34;0;0;0
1010;80000;0;1;2;27;0;0;0
1011;280000;1;1;2;31;5000;8000;0
1012;410000;0;1;1;31;266;266;0
1013;450000;1;1;2;38;8112;22923;0
1014;80000;1;2;2;36;1500;1500;0
1015;360000;1;1;1;46;0;0;0
1016;130000;0;1;1;36;5000;4000;0
1017;160000;0;1;2;26;12315;0;1
1018;140000;0;3;2;57;3926;3290;1
1019;240000;0;3;1;40;1338;1075;0
1020;180000;0;3;0;45;0;0;0
1021;70000;1;1;0;57;2391;2316;0
1022;150000;0;2;2;25;5000;40000;0
1023;210000;0;3;1;37;2500;2800;0
1024;200000;0;1;1;35;7865;592;0
1025;310000;1;2;2;33;205;3209;0
1026;180000;1;1;1;38;5000;12042;0
1027;300000;1;2;2;31;510;903;0
1028;450000;0;1;2;41;85784;27856;0
1029;200000;1;1;2;33;0;90729;0
1030;30000;0;2;1;67;2182;1200;1
1031;400000;0;1;1;40;0;170;0
1032;170000;1;1;2;33;2499;1500;0
1033;140000;0;1;2;31;326;476;1
1034;200000;0;2;2;35;3000;3000;0
1035;60000;0;2;0;39;2000;2000;0
1036;60000;1;2;2;27;4000;1800;1
1037;150000;1;1;2;23;4000;3500;0
1038;180000;1;3;1;54;3849;3405;1
1039;50000;0;3;2;23;2000;1000;0
1040;50000;1;3;2;24;18650;659;0
1041;20000;1;2;2;26;0;1400;0
1042;230000;0;2;2;52;9;594;1
1043;110000;0;2;1;42;1802;1783;0
1044;90000;0;1;2;36;2500;2500;0
1045;20000;0;1;2;22;0;1538;1
1046;30000;0;1;2;23;2000;3500;0
1047;220000;1;3;1;30;10626;52;1
1048;140000;0;3;2;24;0;1833;1
1049;300000;0;1;1;42;0;610;0
1050;100000;1;2;1;49;10;558;0
1051;110000;1;2;2;31;0;0;0
1052;270000;0;3;2;33;222750;5000;0
1053;30000;1;1;1;42;323;29525;0
1054;70000;1;3;2;41;2000;2000;0
1055;230000;1;2;1;53;0;0;0
1056;20000;1;2;2;23;2000;2000;0
1057;190000;0;1;2;33;2942;2000;0
1058;20000;0;2;1;29;1000;2000;0
1059;80000;0;3;1;67;10662;2;0
1060;20000;1;3;1;33;0;1017;1
1061;60000;0;3;1;34;0;700;1
1062;50000;1;2;1;49;2209;2000;0
1063;280000;0;2;1;56;7657;7750;1
1064;300000;1;1;1;42;6012;5191;0
1065;30000;0;3;1;55;1377;1155;1
1066;270000;0;2;1;25;6179;5023;0
1067;100000;1;3;2;30;3007;10021;0
1068;240000;1;2;2;43;291;291;1
1069;200000;1;1;2;40;22813;10526;0
1070;110000;0;1;2;35;1000;1600;0
1071;230000;1;1;1;61;7338;2791;0
1072;150000;0;2;1;44;10355;14441;1
1073;350000;1;1;2;33;3805;20467;0
1074;360000;1;0;1;66;152618;48822;0
1075;150000;0;2;2;40;10568;0;0
1076;100000;1;3;2;47;1698;679;0
1077;500000;1;1;2;27;5276;5271;0
1078;500000;1;1;2;35;34828;28289;0
1079;180000;0;3;1;47;316;316;0
1080;400000;0;3;1;39;203;2574;0
1081;100000;0;2;2;29;1000;2000;0
1082;10000;1;2;1;32;0;1022;0
1083;60000;0;1;2;30;1500;1500;0
1084;50000;0;1;2;25;2000;1900;1
1085;80000;0;2;2;23;2012;2049;0
1086;110000;0;2;1;43;4000;3765;0
1087;410000;0;2;1;41;14000;13580;1
1088;260000;0;2;1;40;0;0;0
1089;30000;0;3;1;35;1500;1500;0
1090;310000;0;1;2;28;1500;85;0
1091;70000;0;2;2;38;898;931;0
1092;250000;1;1;2;31;5919;6000;0
1093;210000;1;3;1;29;7000;8000;0
1094;360000;1;2;1;41;0;0;1
1095;50000;1;2;2;31;2150;0;0
1096;670000;1;1;2;29;8500;8190;0
1097;130000;1;1;2;26;1000;3000;0
1098;170000;1;1;1;42;0;0;0
1099;30000;1;3;2;29;0;0;0
1100;110000;1;1;1;50;2000;2000;0
1101;210000;0;3;2;46;0;2310;1
1102;30000;0;2;2;24;2200;0;1
1103;260000;0;2;1;46;8000;0;0
1104;150000;0;3;2;28;683;3486;0
1105;20000;0;2;1;35;0;0;1
1106;380000;0;1;1;40;24543;0;0
1107;200000;0;1;1;41;1115;0;0
1108;120000;0;2;1;47;1742;502;0
1109;80000;1;2;1;54;1100;1100;1
1110;30000;0;2;2;33;600;1000;0
1111;110000;1;2;2;29;0;3400;0
1112;50000;0;3;1;44;1473;1865;0
1113;90000;0;2;1;24;5006;4003;0
1114;110000;1;1;2;33;12013;7000;0
1115;50000;1;3;1;54;1642;2000;0
1116;60000;1;1;2;27;4853;9567;0
1117;150000;0;2;2;37;1402;1233;1
1118;20000;1;1;2;24;0;0;0
1119;140000;0;3;1;54;0;0;1
1120;120000;0;2;1;34;4447;8495;0
1121;200000;0;2;2;40;6000;6000;1
1122;20000;1;2;2;30;0;0;1
1123;50000;1;2;2;26;1000;40000;0
1124;200000;0;2;1;41;229;183;0
1125;100000;0;2;2;29;2600;3000;0
1126;300000;1;1;1;38;0;0;0
1127;500000;0;1;2;35;21479;11465;0
1128;360000;0;2;1;52;500;3586;0
1129;160000;0;1;2;29;0;0;0
1130;50000;0;2;2;23;2000;1950;1
1131;230000;0;2;1;34;5339;5370;1
1132;200000;0;2;2;34;465;1775;0
1133;270000;1;1;1;44;15405;10000;0
1134;50000;0;2;1;36;2004;3500;0
1135;20000;1;2;2;28;0;2000;0
1136;60000;0;2;2;31;2331;0;0
1137;50000;1;2;2;31;341;0;0
1138;50000;1;2;1;41;810;1000;0
1139;130000;0;3;1;44;4000;10600;0
1140;230000;0;3;2;47;4000;4000;0
1141;20000;1;2;2;25;0;3244;0
1142;30000;0;1;2;25;700;1500;0
1143;200000;0;1;1;39;2013;10;0
1144;140000;0;2;1;24;0;2243;0
1145;100000;0;2;1;35;4003;2;1
1146;240000;1;2;1;32;4500;5000;1
1147;70000;0;1;2;31;0;0;1
1148;360000;1;1;2;33;0;35039;0
1149;140000;0;1;2;30;5555;5836;0
1150;50000;1;2;1;52;5;0;0
1151;210000;0;2;1;36;0;396;0
1152;280000;1;1;2;30;5949;6000;0
1153;180000;0;2;2;42;2000;2200;1
1154;150000;0;1;2;30;1000;249;0
1155;20000;1;3;1;47;0;9537;0
1156;350000;0;2;1;29;4692;5787;0
1157;130000;0;1;2;23;193;7120;0
1158;470000;1;3;1;39;0;0;0
1159;340000;0;2;1;48;0;0;0
1160;80000;1;2;2;26;0;3000;0
1161;70000;1;1;2;33;0;0;0
1162;230000;0;2;1;44;2683;1674;0
1163;180000;0;2;1;36;0;36565;0
1164;210000;0;2;1;39;5000;1000;0
1165;20000;1;2;2;24;390;780;0
1166;140000;0;2;2;25;3238;89437;0
1167;200000;1;1;2;52;3838;3589;0
1168;50000;0;3;1;59;556;378;0
1169;80000;0;1;2;23;0;4318;0
1170;30000;0;3;2;48;2000;2000;0
1171;140000;0;1;2;28;1500;1500;1
1172;80000;1;3;1;62;672;5112;0
1173;220000;0;3;1;38;50019;28800;0
1174;180000;0;1;2;32;666;666;0
1175;140000;0;2;1;29;28800;2000;1
1176;180000;1;2;2;25;500;455;1
1177;50000;0;2;2;35;900;800;0
1178;170000;0;2;2;27;2500;3000;0
1179;50000;1;2;2;38;329;340;0
1180;50000;1;2;2;24;700;1000;0
1181;300000;1;2;1;29;0;0;0
1182;390000;0;1;2;27;11000;10656;0
1183;90000;0;2;1;55;3000;3000;1
1184;200000;0;1;2;29;7000;10000;0
1185;460000;1;1;2;29;11127;11017;0
1186;10000;1;2;2;23;31;0;0
1187;20000;1;2;1;30;0;1261;1
1188;50000;0;2;1;50;364;0;0
1189;480000;0;2;1;38;1292;1010;0
1190;180000;0;1;2;24;6000;6400;0
1191;240000;0;1;2;29;2500;0;0
1192;250000;1;1;2;38;7532;1125;0
1193;270000;0;2;2;34;4172;5912;1
1194;200000;1;1;1;37;22304;23850;0
1195;100000;0;3;1;66;3600;3865;0
1196;160000;0;1;1;39;1650;336;0
1197;80000;0;2;1;45;2140;2000;0
1198;130000;1;2;1;44;486;303;0
1199;340000;0;3;2;44;6027;5328;1
1200;360000;1;1;1;36;0;0;0
1201;120000;0;3;1;40;2000;2000;0
1202;120000;1;1;2;29;1090;1129;0
1203;300000;0;1;2;48;7500;6914;0
1204;60000;0;2;2;23;0;1524;0
1205;210000;0;2;1;50;3442;3553;0
1206;210000;0;2;1;29;1600;2000;1
1207;70000;0;3;1;49;3000;1700;1
1208;200000;1;2;1;33;2614;9454;0
1209;230000;0;2;1;51;2079;2155;1
1210;20000;1;3;1;23;651;803;1
1211;210000;0;1;1;37;10000;5331;0
1212;160000;0;3;2;26;390;390;0
1213;290000;0;1;1;30;1493;1495;1
1214;80000;0;3;1;26;1350;1388;0
1215;360000;1;1;2;43;6858;0;0
1216;230000;1;1;2;32;10000;3000;0
1217;360000;1;3;1;54;0;69000;0
1218;340000;0;1;1;30;20085;10041;0
1219;50000;0;1;2;22;400;790;0
1220;80000;1;2;2;38;1500;10000;0
1221;50000;0;2;2;24;17006;630;0
1222;30000;0;1;2;24;0;4710;0
1223;210000;1;1;2;26;3620;0;0
1224;150000;0;2;1;42;3935;3935;1
1225;20000;1;2;2;21;0;0;0
1226;20000;1;3;2;22;0;0;1
1227;240000;0;3;1;41;1079;1977;0
1228;500000;0;2;1;50;28622;19140;0
1229;90000;0;2;1;23;10500;7000;1
1230;50000;1;3;2;46;1006;1000;0
1231;50000;0;2;2;22;1000;1500;1
1232;680000;1;1;2;37;600;400;0
1233;50000;1;1;1;47;2000;0;0
1234;100000;0;2;1;40;0;326;0
1235;280000;0;1;2;30;10004;10020;0
1236;30000;1;2;2;54;2528;0;1
1237;50000;1;2;2;27;0;0;1
1238;60000;1;1;1;33;7565;7565;0
1239;120000;1;2;1;57;4000;4003;1
1240;80000;0;2;1;35;396;396;0
1241;500000;1;1;1;45;44;0;0
1242;70000;0;3;1;32;110;500;0
1243;160000;0;2;1;45;1468;0;0
1244;100000;0;3;1;50;103000;2500;1
1245;10000;1;3;2;35;310;316;0
1246;90000;1;1;2;26;0;9894;0
1247;170000;1;1;1;39;10000;0;1
1248;90000;0;2;2;35;0;0;0
1249;180000;0;3;2;42;17500;7000;0
1250;350000;0;1;1;52;0;0;1
1251;270000;1;2;2;35;10600;10300;0
1252;200000;0;1;2;29;383;0;1
1253;20000;0;1;2;22;1000;1000;0
1254;100000;1;2;2;30;2000;2000;0
1255;290000;1;1;1;46;1573;1629;0
1256;70000;1;3;2;28;2546;2602;0
1257;230000;1;1;2;26;416;566;0
1258;180000;0;1;2;28;3260;13959;0
1259;210000;1;1;2;33;291;441;0
1260;50000;1;1;2;24;693;1080;0
1261;150000;1;1;2;37;3000;3000;0
1262;380000;1;2;1;50;6109;3000;1
1263;50000;1;2;1;44;941;972;0
1264;150000;0;3;1;43;0;316;1
1265;220000;1;2;2;29;6007;5000;0
1266;80000;0;0;2;27;1700;1700;0
1267;220000;0;2;1;32;10000;8000;0
1268;70000;0;2;2;34;0;2500;0
1269;120000;1;2;2;37;800;2000;1
1270;180000;0;2;2;32;1000;1000;0
1271;50000;0;3;1;57;2000;1746;0
1272;10000;0;2;0;46;1390;1000;0
1273;370000;0;1;1;53;30751;30131;0
1274;20000;0;1;2;26;390;390;0
1275;150000;1;2;1;34;4306;10006;0
1276;20000;1;1;2;26;416;416;1
1277;480000;0;2;1;54;1390;0;0
1278;50000;1;3;2;26;3000;0;0
1279;170000;1;2;2;31;1500;1011;0
1280;400000;0;2;2;30;946;3956;0
1281;200000;0;1;2;31;3500;2000;0
1282;360000;1;1;2;34;0;0;0
1283;140000;0;0;2;36;4000;98000;0
1284;260000;1;3;1;34;103;0;0
1285;440000;0;2;2;26;2037;2019;0
1286;500000;1;2;1;43;15027;639;0
1287;230000;0;2;1;29;15000;13000;0
1288;470000;1;2;1;41;34;68;0
1289;20000;0;3;1;48;0;0;1
1290;210000;0;2;2;24;3505;3400;0
1291;20000;0;1;2;23;19132;709;0
1292;20000;0;3;1;53;1000;710;0
1293;200000;0;2;1;34;670;9852;0
1294;250000;0;2;2;36;25846;0;1
1295;300000;1;2;2;41;1410;6297;0
1296;320000;0;1;2;30;4014;8531;0
1297;50000;1;2;2;29;0;1600;0
1298;200000;0;2;1;34;4285;3023;0
1299;80000;0;1;2;29;1000;1000;1
1300;70000;1;2;1;37;189;7086;1
1301;60000;1;3;2;36;2000;2000;0
1302;10000;0;3;2;22;308;320;1
1303;50000;0;3;2;30;1500;1090;0
1304;140000;1;2;2;26;4287;4500;1
1305;30000;1;2;2;25;500;600;0
1306;190000;1;2;1;49;2084;161110;0
1307;70000;0;1;2;23;0;1610;0
1308;330000;0;2;1;28;150;320;0
1309;110000;0;2;2;24;0;463;0
1310;270000;1;3;1;47;6290;6710;0
1311;160000;1;2;1;31;1500;3000;1
1312;20000;1;2;2;24;656;13180;0
1313;320000;1;2;2;32;1500;2000;0
1314;430000;1;1;2;31;5540;8310;0
1315;50000;0;1;1;37;91;11283;0
1316;140000;1;2;1;48;0;0;1
1317;500000;1;2;1;49;116446;9335;0
1318;80000;1;3;1;45;2000;3000;0
1319;390000;0;1;1;34;0;0;0
1320;250000;0;1;1;43;0;5461;0
1321;390000;0;1;2;31;7650;48090;0
1322;100000;0;1;1;35;2200;2300;0
1323;360000;0;1;1;42;15018;10027;0
1324;140000;1;1;2;36;0;365;0
1325;110000;1;2;1;51;2000;2000;0
1326;170000;1;3;1;48;0;466;0
1327;170000;1;2;1;48;5000;5000;0
1328;180000;0;2;2;25;1878;0;0
1329;140000;1;2;1;41;4500;4200;0
1330;20000;0;2;1;49;19000;677;0
1331;150000;1;1;2;28;0;0;0
1332;50000;0;2;2;28;500;400;0
1333;160000;0;2;1;38;0;0;1
1334;80000;1;2;1;41;0;2115;0
1335;300000;0;3;2;29;195;210;1
1336;60000;0;3;2;32;1003;1500;0
1337;70000;0;2;2;26;0;1700;1
1338;290000;0;1;2;31;4;69001;0
1339;80000;0;1;2;23;0;0;0
1340;50000;0;3;1;53;0;0;1
1341;200000;0;3;2;49;15022;15113;0
1342;200000;0;1;1;34;3576;2522;0
1343;50000;0;1;2;22;1392;3086;1
1344;20000;0;2;2;26;502;224;0
1345;200000;1;1;1;38;15550;5045;1
1346;120000;0;1;2;35;2988;3100;0
1347;220000;0;2;1;49;5809;5608;0
1348;630000;1;1;2;40;12000;13000;0
1349;300000;0;1;2;34;8059;3425;0
1350;10000;0;2;2;49;0;0;1
1351;50000;1;2;2;29;0;0;0
1352;280000;0;1;1;39;2041;775;1
1353;130000;1;1;2;30;336;200;0
1354;30000;0;3;1;28;0;1500;0
1355;50000;0;2;1;27;121;0;0
1356;70000;0;3;1;38;2000;1000;0
1357;80000;1;2;2;29;1800;2000;0
1358;20000;0;2;1;22;371;1236;1
1359;390000;1;1;1;41;7035;6056;0
